frame,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,pelvis_tilt_vel,pelvis_list_vel,pelvis_rotation_vel,pelvis_tx_vel,pelvis_ty_vel,pelvis_tz_vel,hip_flexion_r_vel,hip_adduction_r_vel,hip_rotation_r_vel,knee_angle_r_vel,knee_angle_r_beta_vel,ankle_angle_r_vel,subtalar_angle_r_vel,mtp_angle_r_vel,hip_flexion_l_vel,hip_adduction_l_vel,hip_rotation_l_vel,knee_angle_l_vel,knee_angle_l_beta_vel,ankle_angle_l_vel,subtalar_angle_l_vel,mtp_angle_l_vel,lumbar_extension_vel,lumbar_bending_vel,lumbar_rotation_vel,arm_flex_r_vel,arm_add_r_vel,arm_rot_r_vel,elbow_flex_r_vel,pro_sup_r_vel,arm_flex_l_vel,arm_add_l_vel,arm_rot_l_vel,elbow_flex_l_vel,pro_sup_l_vel,pelvis_tilt_acc,pelvis_list_acc,pelvis_rotation_acc,pelvis_tx_acc,pelvis_ty_acc,pelvis_tz_acc,hip_flexion_r_acc,hip_adduction_r_acc,hip_rotation_r_acc,knee_angle_r_acc,knee_angle_r_beta_acc,ankle_angle_r_acc,subtalar_angle_r_acc,mtp_angle_r_acc,hip_flexion_l_acc,hip_adduction_l_acc,hip_rotation_l_acc,knee_angle_l_acc,knee_angle_l_beta_acc,ankle_angle_l_acc,subtalar_angle_l_acc,mtp_angle_l_acc,lumbar_extension_acc,lumbar_bending_acc,lumbar_rotation_acc,arm_flex_r_acc,arm_add_r_acc,arm_rot_r_acc,elbow_flex_r_acc,pro_sup_r_acc,arm_flex_l_acc,arm_add_l_acc,arm_rot_l_acc,elbow_flex_l_acc,pro_sup_l_acc
256,2.13333333,-87.85587090832038,1.9909084575089107,-178.8771396997799,0.9316678347506429,0.4378248991739691,-0.605134575174039,10.211347936977498,-3.614110689474208,-11.420764542784218,16.414734244760023,0.28649115768060934,25.838186902745893,0.4048160113679826,-7.4999998700000035,8.172168866963299,-8.495269661792769,-14.056783128131654,17.08337352744265,0.29816111213221635,27.883443159211247,3.7795621378076274,-7.4999998700000035,-17.27568099541024,5.064871114040728,-2.663112589075943,-15.816676467294165,-5.743892743447928,-8.613066724788137,19.454734987436055,99.96143980299524,-22.98739827851331,-3.822811183716491,-7.019967270149645,30.479231934458994,108.68454955558873,47.46745082155303,-0.25900198619484627,27.509038845329997,0.021542024837458484,-0.31777133194815477,-0.015792449133464004,52.825995702747605,5.300893438240308,-17.89850445696902,-28.573350636272494,-0.4986991023070573,48.75866220706075,-18.15566339605699,5.684341886080802e-14,77.47265706783026,-0.9766376168564079,17.562704483924563,-5.140994870943928,-0.08972738291121374,50.60314187550807,1.2487068165536357,5.684341886080802e-14,6.388271633034037,-2.7480466665230665,-39.66400005975197,-74.97608818864762,12.143273737282527,-59.433568994056145,-15.433409985343815,20.97053036565194,-104.75430342892923,-8.21787275242977,-103.7276993716846,71.24193417929177,12.911150739145342,-162.94507789071713,-1206.7189418551586,-2502.323023295038,0.3336299170346291,4.675740876836899,-1.9195987710088112,31.153499383288818,-1475.5974482158063,589.5570490174844,365.3807580645025,6.377103298012969,542.735235868869,2341.295505303696,-1.0231801070416518e-11,-3104.4788083257345,1575.3570800284306,-4202.576545520453,-4343.043399241593,-75.80038482461978,-653.27254611432,2924.4434784239816,-1.0231801070416518e-11,199.3246457971984,-1648.7506757302963,2515.062766838545,193.5161092920289,-379.6613512679296,1843.2499168216668,-443.7806980782052,-14098.7816328588,1370.3312587382152,-1205.2125308239983,6915.876584040743,-1037.7686261729627,-14947.293479637323
257,2.14166667,-87.47061775972792,1.9322150345903308,-178.75979216717062,0.9318741911619688,0.4353604416708908,-0.6053538776557879,10.654425400133174,-3.640029606329808,-11.542605570402486,16.196170022894126,0.28267649221706015,26.26304949112554,0.3631374059138775,-7.4999998700000035,8.681695069327278,-8.43012093514427,-14.098485138985739,16.851436812358894,0.2941130532955289,28.259906759282323,3.912808117188493,-7.4999998700000035,-17.221085671515684,4.96531713855384,-2.881141307771122,-16.435145752007994,-5.65144966783034,-9.0468087925979,19.30888332706313,99.4886997748646,-23.80498894792646,-3.9443026323178687,-7.5755061327514275,31.038030136641193,108.08805297237295,42.791062082658755,-17.00059811545745,-9.795932454104332,0.03631390596835615,-0.2517293843463442,-0.04266479353097452,49.98402070245288,-12.280832450717782,6.682277879049025,-24.133458316129463,-0.4212082608784904,53.590724250967924,5.016332213879121,-1.1368683772161603e-13,33.587510032520186,21.959161231632095,-28.971938472208876,-56.05945124954144,-0.9784219025589422,43.24222476945033,25.064195083851928,-1.1368683772161603e-13,6.873032588334581,-25.03412539913228,-7.071118449739998,-74.99622484943154,4.876882400324689,-45.57767349864014,-20.339167889451574,-47.41435112836734,-95.45093017753629,-15.209995806498426,-55.577580374697675,59.80566857315057,-46.743983979249606,-539.5455427609231,-1669.921510474792,-4062.031771174933,1.9050385592161951,7.856873065878361,-2.9364677170215634,-549.1953288326977,-1584.8707899683448,3228.0437496022564,283.53705927305737,4.9486659945090885,316.51120537146426,2078.8326148249826,-6.821192528161476e-12,-4845.298709505453,2376.2965163154868,-4206.565193449524,-5152.433229069004,-89.92691508181592,-401.95434107326764,1742.2925967653196,-6.821192528161476e-12,154.48217896216676,-2206.36275174145,3352.818702585018,-24.67521285326893,-1144.5163875169624,1655.3486886735495,-476.9708732368563,-1868.1997360901175,792.4883737096834,-390.8875120084809,2943.4720969572327,-1432.3953625887116,226.9776143344975
258,2.15,-87.14268632885369,1.7075652980637115,-179.0404047957825,0.9322730664068054,0.4336294077156604,-0.6058456548814677,11.044415179003048,-3.8187910878444145,-11.30939364858936,16.012509817161817,0.27947101786424955,26.7313657667527,0.48842136463196933,-7.499999870000004,8.731961363908392,-8.129283850894614,-14.5396483865545,16.149049717626504,0.28185408701459364,28.604147088176887,4.197298624592099,-7.499999870000004,-17.161130435793197,4.647635869027788,-2.7809649686545925,-17.066613782506032,-5.662611229527423,-9.372694897784294,19.11574884488759,99.17120027318659,-24.578247486172728,-4.076311151904115,-7.946260683393667,31.47599342169821,107.90548250341058,38.47502287797306,-28.091039508543915,-40.19151250557661,0.05329267119290648,-0.18682341996418828,-0.06473359330293249,43.67274255472137,-21.11363550948772,35.90222989617223,-23.847727051609013,-0.4162212322318517,54.033855285001664,16.491567816552415,-5.684341886080802e-14,-3.2823459932116066,38.62831976266153,-52.54675698051824,-91.01491835239244,-1.5885099350244936,43.90389189067787,30.286944881545537,-5.684341886080802e-14,8.96297320446024,-39.52077590937512,16.216333992532867,-75.38734137327674,-6.931997752055111,-31.844418517853,-23.38292836358505,-10.166264889367085,-91.54615474716661,-14.732674885522698,-54.66976458677169,47.368674562386786,16.69396402296752,-160.46648161883013,-367.71556164157516,-1410.871004372108,1.0174389385841875,3.8470316310181296,-1.3446374226410933,-454.8501954053718,-200.32477091586134,1213.3974930512352,-205.3215370665955,-3.583533861754134,-187.60119914759161,724.9035081947719,1.0231819487673157e-11,-1929.1696373179564,651.3431486569368,-301.40673059377013,-1599.242027216691,-27.9120435332252,181.72362098862732,-445.0067561259302,1.0231819487673157e-11,294.6521227495461,-475.1476106326802,971.7459920834837,250.62785203768271,-1045.510402607981,1421.3101849394993,-61.35322935303907,3571.3376779532095,590.3190730537272,-30.1869591550186,-938.2414791289689,-1174.1787654529335,4646.206328066344
259,2.15833333,-86.82936763492852,1.4640312300548661,-179.42965044098682,0.9327624019932328,0.43224671925031044,-0.6064327704459461,11.382304151560238,-3.9919233907303626,-10.944235311481147,15.798708064352159,0.2757394744546709,27.16361338564985,0.6379967595792975,-7.499999870000004,8.62698932465605,-7.7863158632887135,-14.974264071682654,15.33452211325182,0.26763789830185375,28.991637998101005,4.417590329967945,-7.499999870000004,-17.071702844527834,4.306637803536099,-2.610869182671133,-17.69160093898032,-5.766982917484611,-9.577548888932649,18.919168010222904,99.31926209448362,-25.330757583404857,-4.189847115525411,-8.486668511399191,31.827507730223132,108.36628559479601,40.116621792121805,-23.12918835804571,-33.310439787830546,0.053271214828498614,-0.18761221614292367,-0.06507540827740854,42.403187144698336,-15.619577297149533,26.905561340584086,-27.555482565095986,-0.48093380135083663,50.46403884918254,17.098052517767897,5.684341886080802e-14,1.4346956050210338,32.81487603362541,-33.995381972724545,-82.7134743748702,-1.4436224420323605,46.27095057443671,17.647418781797256,5.684341886080802e-14,11.783899336479521,-32.95324907535834,9.124641606676335,-70.81909565298895,-12.54828400640514,-21.88917989171682,-21.361721302980413,12.1079196952669,-85.61228289543465,-15.713111591169081,-71.21493210523806,40.23603031012726,30.6927571804772,292.36782796861917,736.2239560659192,1630.7036404784276,-0.7482861512312695,-2.6099455862214995,0.5477241192969262,258.64381935790834,549.3079870841619,-2553.7111855974463,-165.78091799005824,-2.893429871215318,181.91269547684533,177.33195661692469,3.4106167277034904e-12,1630.021468023123,-974.0452421026002,2595.2903516289934,1810.34492875568,31.596485775035525,-179.7164909119815,-1545.5997554784058,3.4106167277034904e-12,116.07125314655184,953.5518095764821,-1412.4548686106018,784.5790676967263,-217.35914769599157,516.4159004505609,421.20269059713746,541.0444172919298,1117.35376030106,-337.80978365468786,-967.4429572590166,-811.0343687931672,-2427.1465392400555
260,2.16666667,-86.47407578156228,1.3220788702306188,-179.59557863529983,0.9331609200558694,0.4305025363874466,-0.6069302451287727,11.751135143221893,-4.0791173250692925,-10.860967874830415,15.55325164457334,0.2714554522423208,27.572433221005273,0.7733889465682284,-7.4999998700000035,8.7558732427348,-7.582369307777341,-15.106237836247217,14.77049183626479,0.2577937134150667,29.375329747427795,4.491422154028086,-7.4999998700000035,-16.964732053187177,4.098415100591775,-2.6288878038651977,-18.246932195864932,-5.871749338601987,-9.737514581743968,18.759720129858636,99.37299886194391,-26.005119059358247,-4.338196439243142,-9.1331765831835,32.14659402207301,108.41702806665472,43.347822892861586,-15.82063497066531,-13.013096962422424,0.040821217930528064,-0.23032257207352913,-0.05560484438072422,47.98348195931476,-11.95850275997816,-6.65966119171776,-26.610737321044667,-0.46444497562185205,57.065746355148804,19.44710310901756,0.0,23.88470518678332,22.394223618829585,-9.2919017532397,-60.84248055521289,-1.0619014492525132,40.9086071678114,4.526943227785239,0.0,10.897490028337302,-23.62823926229339,-7.324596421529208,-62.31101623527752,-10.554641806270638,-23.237498686562844,-16.36287854313332,-1.1488987682214429,-72.92358024518762,-20.362843475616103,-70.79379673966116,33.85143327671881,-23.75856852828565,-1.7810690559840623,122.47995155297258,860.4070170386606,-1.2602507324912648,-2.6437648615665363,0.6410269387924705,476.7547364042839,-307.84754941819256,-2737.1110483856874,493.44962885666564,8.612308622134297,1227.9569205208231,582.4639232297102,-6.821208899060187e-12,949.9796510738911,-145.5571709342339,1242.8448109141934,711.3797634645061,12.41592715282809,-947.2224094484554,-1329.1415286423785,-6.821208899060187e-12,-359.53476341452495,106.54458715687133,-561.1139826457617,751.8379704668564,162.75541654804374,-603.4289921787517,584.8016557181535,27.077965952295585,1608.7713795462341,-376.3516467968435,803.4816526721229,-1119.7314043293297,-3139.4011962593045
261,2.175,-86.10690378981144,1.2003539035356532,-179.64653557170283,0.9334427559014972,0.42840800936842544,-0.6073595181194823,12.182028936351154,-4.191231780020241,-11.055229353840588,15.35519563008547,0.26799872232007854,28.114709188306787,0.9621151455522252,-7.4999998700000035,9.025067655678596,-7.413078686740634,-15.129129262774992,14.32048043103479,0.2499395348866461,29.673448356613804,4.493039485511499,-7.4999998700000035,-16.890077935617377,3.9128337099011303,-2.732945710864725,-18.73011817051189,-5.942893689784275,-9.964840530334447,18.64645325787742,99.3001139297963,-26.546150990564453,-4.529227856776403,-9.666565495448303,32.391698486450984,107.97030997041556,40.08694509241195,-21.087840332989764,-18.970288463737234,0.032267027077857335,-0.23167502227769532,-0.05439161391865355,50.34910486488536,-20.750355870096712,-18.712991070447742,-19.331328040921107,-0.3373954282805194,70.92998290267087,26.8057805015845,-5.684341886080802e-14,17.267727836551785,30.388900601141017,-13.281263216616026,-70.85710434980297,-1.2366896136214063,30.483913334385534,-4.504949365663322,-5.684341886080802e-14,5.7916571444334295,-31.17748535182602,-0.22728823031033585,-58.28845492313644,-9.835691658458131,-31.946322940180153,-11.615024790492726,12.559186860185036,-58.799422929657794,-21.985643924601163,-57.823583607997875,21.573843577137495,-21.63067445019624,-594.8800363412022,-884.2231241197545,-1770.9356387019657,-0.7540032232862688,2.6668032178682015,-0.2850125239565373,-173.2658109669228,-1023.4414019815493,316.36393815385566,674.3296272781303,11.769260969090737,308.04300074239745,501.3537324049282,-3.410606495891295e-12,-2078.9561035435045,1469.806742058205,-1038.926051998952,-2414.7982989067677,-42.14619907573952,-1130.0064812469607,-1456.1694228141082,-3.410606495891295e-12,-497.9495944231824,-1244.0231994019189,1825.7650427214219,181.31508919278895,-194.79633131249057,-709.5007599777787,352.6083846727845,2755.7109423675633,1328.1568535162778,2.0924621431306605,1053.0495315943608,-1471.6289228520839,4012.037256378835
262,2.18333333,-85.8059602972684,0.9706150052663894,-179.91174998322688,0.9336987036253868,0.42664128756065195,-0.6078367716648062,12.590286555309275,-4.424956451235202,-11.172850934584595,15.23106297276685,0.2658321973536152,28.754599129849893,1.220151776222766,-7.499999870000004,9.043668591559127,-7.075887833684325,-15.32759213464907,13.5895405694821,0.23718222809930728,29.883394766441455,4.416339694633357,-7.499999870000004,-16.868204472724337,3.5787905525779076,-2.6326759395217705,-19.218406055994166,-6.035677467338343,-10.269953084438148,18.566136460783927,99.5823185592191,-26.98510904952304,-4.70462369141553,-10.096902591159559,32.506157937866334,108.05651697002266,33.43315958637504,-30.557681144507136,-42.52867913455157,0.028254502569112105,-0.18587586955441182,-0.06035505121325002,45.09571959830441,-29.01585263672777,-1.3869309982449067,-15.371914695273631,-0.26829070459875126,62.19979431390084,27.80299530674106,-5.684341886080802e-14,-10.764549345901855,46.8909928544216,-26.607329027048877,-101.08910277167104,-1.7643378195401898,22.075173347072223,-19.742537444653834,-5.684341886080802e-14,2.5983334409484087,-44.36195095883747,23.104808785394766,-59.28909929083193,-13.801246029503488,-35.062506622853675,-10.486074482643062,44.77959856649886,-50.78764154096257,-20.3279691205135,-53.24297823341931,9.324294373377143,43.10869233111589,-255.78700398278352,-274.19517212556366,-1235.958852801799,-0.9725500754186247,2.8915173150539246,-0.2788871503078858,-382.110408035368,11.382891010846606,1785.8625866491548,-60.08961621752064,-1.0487616117673717,-2954.2320993700214,-891.0776543150139,6.821200713611012e-12,-1319.2650382294148,755.9866013267902,-29.60376553493336,-1442.3081681331169,-25.173052878013664,-867.469950400395,-1935.8486756724628,6.821200713611012e-12,55.09510872437073,-421.06224913134747,1398.5775610867254,337.2918962258923,-413.1314173637322,888.6677429899162,-335.74932333629556,-584.0361886658286,684.6717681736523,-112.25190713497409,331.3388468181579,-927.2867239238124,2152.9495289999213
263,2.19166667,-85.54968440552949,0.6910590561548419,-180.35534724643315,0.9339136643226459,0.4253100781122159,-0.6083654359025787,12.933624335404305,-4.674829440062848,-11.078344620547668,15.098996991071386,0.2635272095163114,29.1513723424637,1.4254984301129403,-7.499999870000004,8.845658204098326,-6.631561854302058,-15.572584891085773,12.635661447017396,0.22053389401063916,30.0413679236141,4.163996918187504,-7.499999870000004,-16.846772370136787,3.173467627178821,-2.3478652659766848,-19.718270036880032,-6.17291455629062,-10.549215726570063,18.471685297918672,100.04644094013733,-27.392611814459023,-4.868027395487399,-10.553948675532038,32.54710333553796,108.68878897490715,35.823838360100126,-25.657743538665954,-39.56957497596159,0.016057846091435124,-0.18348310947610003,-0.05903972528555812,43.98060175651892,-20.56062091710305,11.051385461267955,-20.332832549239697,-0.3548749787992609,21.69273326685925,11.95446307786031,5.684341886080802e-14,-4.7199863059398695,42.98865532455659,-13.774628017030068,-94.89553491569461,-1.6562398159362193,16.02608076773231,-36.76910255978248,5.684341886080802e-14,6.709917906043984,-38.19516768605715,23.0823144242066,-52.66691304767437,-16.72121540358512,-17.135165675908524,-17.21085738973602,2.8251594258381374,-47.388230046041826,-23.856515641153408,-52.301272756581966,6.119072607319822,14.25171256068279,954.8608467243566,1399.895549361332,2418.372759458818,-1.9684542432526764,-4.602331426639511,0.8953968994619204,655.9608114276502,1624.9231242755588,164.27344427172318,-634.1111028535562,-11.067311480259555,-4477.25181638712,-2509.4922301590786,6.821200713611012e-12,3613.1511315326825,-1875.895803105672,2403.738465756288,3725.9579460915397,65.03024067309855,-624.9691353928355,-832.1143588165692,6.821200713611012e-12,737.2385854072584,1850.1139741877184,-2019.0205262623545,1625.6049941334531,-260.548560929559,4173.132279767386,-1308.5944943699465,-9918.611070414263,505.8292286446326,-715.1126373654793,508.1363956423411,-9.886362518143414,-10849.522009817472
264,2.2,-85.20889630660233,0.5429857029840315,-180.57124330463245,0.9339663346418517,0.42358323559920164,-0.6088207673710299,13.323296675584618,-4.767633723537821,-10.988661134271583,14.892182452201904,0.2599176147562431,29.116145275006634,1.4193931211108104,-7.4999998700000035,8.965001756568915,-6.359409895037923,-15.557169626671062,12.007947613171593,0.20957821881506783,30.150496224604225,3.8035213258330933,-7.4999998700000035,-16.756372568018513,2.942204088288959,-2.247970400278628,-20.096188262012706,-6.314364441413262,-10.55553956368014,18.2792888977866,99.62940561645594,-27.774913071825747,-5.102232279994793,-10.968590695657753,32.608142477606016,108.29404679262302,49.34749685506631,-7.226100226893102,-2.2224996812474274,-0.00455306461615379,-0.2625813108836539,-0.045431781322044174,56.028386179814106,-1.9338073549728847,1.3509868536459635,-25.940434413841785,-0.45274591928332164,-12.42109188855261,-14.021871407494572,5.684341886080802e-14,49.45459046743281,15.626084701970399,13.454969471716936,-38.98985090485655,-0.6805012993902455,11.659016988867734,-33.611137086733095,5.684341886080802e-14,14.885640778224229,-13.526734090659858,-10.545499722647008,-32.19569392211292,-18.143724710439983,34.48967151334068,-32.29597705170636,-120.53052132085577,-42.357154668790145,-32.246509626569434,-44.77404451489065,9.159514136992584,-137.7165629305964,1460.356593334262,1925.8989804714563,3982.302720652545,-2.1362445988707197,-9.257971955572012,1.6701975400573965,1583.2449398622575,1739.3929025139798,-1287.1442126173545,-150.50724340358943,-2.626834875504205,-1536.2533718235732,-2511.0611168793025,-3.410606495891295e-12,6162.123908232357,-3130.2131205477895,1751.2576671994432,6564.771120967852,114.57690517522774,-28.968119731262163,2073.5709303893946,-3.410606495891295e-12,735.1298286614647,2566.6387600113962,-3800.9228966210608,2469.687794500507,-499.83206149038233,7010.030928987044,-1804.9719943175185,-10377.237042750141,621.7602973629428,-548.8494529718685,-49.97443279197978,345.852805939226,-12265.786283182444
265,2.20833333,-84.72722645359505,0.5706241005472835,-180.39238889297064,0.9338377799427304,0.42093372468136375,-0.6091226319550676,13.867430398211946,-4.707059549753689,-11.055828181993471,14.66665659044359,0.25598144721322896,28.944354227128446,1.191800666800521,-7.4999998700000035,9.66990104885823,-6.371127213443103,-15.3483354895903,11.985830858535433,0.20919221022414325,30.235684795701783,3.60381152414953,-7.4999998700000035,-16.598678456403995,2.9480221491793737,-2.523623524384115,-20.25486472094396,-6.475309847173118,-9.974388097945566,17.933419229030093,98.03759972165996,-28.098564109891154,-5.40546900762015,-11.300182452286581,32.699761843424405,106.3935138441744,60.16310517996044,6.440559963198382,26.80211048622914,-0.019546216314779485,-0.33778258034915254,-0.031203110752585417,70.36800686592323,8.42924919551075,-10.401009501392878,-22.841285602585003,-0.39865554254543945,-3.9114793551798357,-29.896538796387404,0.0,97.9820377504393,-9.181542483152043,15.412988094577258,14.517273335294476,0.25337450647152515,15.543278965331638,-2.209600877100627,0.0,18.962076816202966,4.582127869874313,-40.26637517999134,-11.505466270584975,-25.05174642954404,99.69863640700078,-47.29371192854774,-170.12872210508613,-37.02556256839489,-33.004002865021846,-53.13417963661789,11.88328373395484,-190.17797705378598,529.9616299720401,962.8677557916715,1394.0332728424487,-1.1488130473262832,-4.06190379526663,1.1467959973533508,891.3462084445182,680.5172186243124,-602.0475829781687,599.0865613128632,10.456025174606253,2565.3784567780017,-604.5400714192169,-6.821208899060187e-12,3067.857719843185,-1985.7568663064435,-1260.260791189758,3988.990452229688,69.62103713606575,1201.3991951540177,4213.800110724014,-6.821208899060187e-12,96.86172857912413,1202.1756147117353,-1591.5022046445356,1574.7717811716102,-1039.1505624859594,4908.829582325339,-1079.345827393654,4525.926939978914,321.8435313391001,544.3416964472731,-2757.9849910213975,348.5566135148006,7816.67510268708
266,2.21666667,-84.20617763913864,0.6503284529849281,-180.12454126706342,0.9336405642223918,0.4179535244039508,-0.6093408192205034,14.496097126015425,-4.627146185641555,-11.162011374117403,14.511494367124502,0.25327335585866334,29.050954273451346,0.9211173231405311,-7.499999870000004,10.598036313564954,-6.512435789204971,-15.300286633327309,12.249902560576661,0.21380113409475648,30.409551032250345,3.7666950722947234,-7.499999870000004,-16.440337890432694,3.018572979073211,-2.9190769312595584,-20.28794592082625,-6.731893746844019,-8.89389469202566,17.49106009221167,96.7939267653703,-28.392005868465958,-5.652299036736735,-11.854160800245198,32.80619726389533,105.12441396552188,58.180177096224725,8.82168536987595,21.011351067783835,-0.023699939560309247,-0.3302796217660031,-0.0263185220897455,70.88414270352007,9.408137296147743,-8.683125372287464,-15.955651851231664,-0.27847871888287123,30.335255160185625,-24.097515271182807,-5.684341886080802e-14,100.58550758221008,-17.469849865788376,-7.54941115346287,27.493287958233964,0.4798487027316618,31.68235561852589,36.6188877169574,-5.684341886080802e-14,16.4999953978612,6.509510744001318,-37.070502271618835,-5.9495104811560395,-35.46290841946279,116.3034559231699,-50.28506336508235,-45.098181013716385,-36.99310109928638,-23.17413349981615,-90.74050532058652,14.968792624844127,-7.438336255770082,-625.3242016203744,231.1714865264684,-1319.8837233157453,-0.33179282988395364,3.707615910366556,0.37003587496867674,-722.4447981950743,303.26143219792493,218.24458636876483,379.5410317060298,6.624228069706238,3109.252036576655,1395.2703769961092,3.4106167277034904e-12,-1060.4011434043932,-647.7100282948675,-1861.972876231071,242.57561293121682,4.233732921319829,1954.4330336772705,3220.5759931729726,3.4106167277034904e-12,-383.68916632049036,142.31817196099053,1264.7865613758283,-5.060246186980862,-766.5576938052684,-2664.871048852799,462.34381425704123,16972.94508555229,-169.10431453033107,978.7621260082645,-3812.358881463317,406.347201633331,23521.134907116175
267,2.225,-83.75755655447814,0.7176522343074123,-180.0421994158631,0.9334427808717404,0.4154290626707828,-0.6095612740749037,15.048833104000469,-4.550257226494929,-11.200547048318917,14.400728953128255,0.2513401333737462,29.449941563384083,0.7901751642666535,-7.499999870000004,11.346326726326017,-6.662291425849065,-15.474158767674163,12.444052500056067,0.21718969166693355,30.763723945250064,4.214126100037776,-7.499999870000004,-16.323678428089206,3.0565140557427175,-3.141465560156691,-20.354023209199564,-7.0663583455832875,-8.035996511101702,17.095334616035387,97.28596113825624,-28.715115882587263,-5.791704772106384,-12.812524024835222,32.9492417264701,106.26953865138165,49.7410408159958,10.29341993381054,4.804056531209426,-0.025076101251890748,-0.27598902562952077,-0.025035840614037852,58.32727350880066,13.483603693784175,-6.7635992430710985,-16.515591540999253,-0.28825156336341706,47.909418292316104,-6.642041849971093,5.684341886080802e-14,80.30870928202421,-19.976718718150437,-15.619917252763003,18.56022731694884,0.32393719480199934,48.11716901982254,51.46670518779703,5.684341886080802e-14,12.567257863355735,6.954099656302105,-19.186612566737097,-11.589790288422137,-37.82772020376672,55.284203192116195,-39.58799657588827,112.75371317812005,-39.8439649142565,-16.691293485920824,-116.67352104346025,18.655737727272935,201.84098462071324,-824.2362204464384,274.023492796318,-1059.9446397246195,-0.20614817498974358,5.123629889618524,0.2888838865186363,-1472.2843288532927,570.558330019126,-544.6342396553183,-465.5294516713675,-8.125014332972373,573.2462232603907,1729.7603075046006,1.0231819487673157e-11,-1907.2068996673934,-246.28157844623684,636.1348148860623,-1013.6088077983534,-17.69083287589447,940.0008254112388,-432.77931173336765,1.0231819487673157e-11,-330.53791417226194,280.31048250501595,1360.3035797304237,-529.8525894056643,250.3514013883182,-8115.984224224313,1420.409975237587,10013.130409154666,-87.40396266905509,115.76613815144651,-525.8025330206483,117.34494901049095,12121.422408003604
268,2.23333333,-83.37716062381233,0.8218853832589673,-180.04447369023697,0.933222629368701,0.4133537091500523,-0.6097580830638318,15.46821796231361,-4.402419547302516,-11.274737983077923,14.236234618211798,0.2484691650576169,29.84944425892715,0.8104166699212849,-7.4999998700000035,11.93651426620729,-6.8453809679960145,-15.560618483407247,12.559239558790962,0.2192000851818752,31.21150352846625,4.624473148979966,-7.4999998700000035,-16.230883676491818,3.1344745936509124,-3.2388536794610965,-20.481109015034676,-7.362355498055325,-7.972491674051711,16.831260413200173,98.67315456664748,-29.056071684743795,-5.9304871502267895,-13.798718706479375,33.117126101644956,108.48842903026045,44.44291225035886,13.3887417563245,3.3456141386704985,-0.027135741102483735,-0.24488582442989326,-0.021503792573660974,46.34608037119426,18.917438992744138,-17.760359068980392,-23.714472942224347,-0.41389557026564106,39.88935505955192,4.731811655491853,1.1368683772161603e-13,68.7987386357994,-21.57454119801514,3.0528315204045384,10.599814585653576,0.18500160607230853,47.34902977537513,29.405902073265395,1.1368683772161603e-13,10.991032365242859,11.181350250348117,-14.398785011468505,-14.78038343889989,-31.290386732000684,-18.962893707338424,-26.611573247189426,121.7872590513316,-38.44983322774442,-21.24469863573239,-99.50387736558264,16.924540992719585,194.5852897348168,-466.59483308048357,-78.39467002670642,28.212788810872212,0.054341849768999806,2.178654729823572,0.06865251848294163,-966.2941796328146,-3.7026468873464182,-1431.4905778270368,-668.0298527691702,-11.659300416574517,-1138.3554276442615,721.2935512086723,-6.821192528161476e-12,-1197.8118172291825,385.4548900438988,1877.4591761017746,-1294.2044015080621,-22.588144031282173,-1147.926962594441,-3606.396422689738,-6.821192528161476e-12,-175.95051045184016,-2.6630196104442234,47.81295464441996,-71.19588234373123,624.1103686683821,-5471.468863358439,1131.2179151637624,-4716.893188093569,471.0289780415012,-620.2056515211788,2500.1074851331305,-703.6849172738991,-8950.418114628585
